OCCSOC,INDNAICS,count,tot_sum,percent
413041,8139Z,336,627073,0.0535822782993368
413041,813M,1054,627073,0.168082503950896
413041,92113,280,627073,0.0446518985827806
413041,9211MP,434,627073,0.06921044280331
413041,923,315,627073,0.0502333859056282
413041,928P,2309,627073,0.368218692241573
413041,92M1,227,627073,0.0361999320653257
413041,92M2,3027,627073,0.482718917893132
413041,92MP,27,627073,0.00430571879191099
413091,111,59,867543,0.00680081563680417
413091,112,64,867543,0.00737715594500791
413091,113M,125,867543,0.0144085077050936
413091,115,988,867543,0.11388484490106
413091,211,340,867543,0.0391911409578545
413091,213,758,867543,0.0873731907236875
413091,2211P,9200,867543,1.06046616709489
413091,2212P,3792,867543,0.437096489741719
413091,22132,227,867543,0.0261658499924499
413091,2213M,3023,867543,0.348455350339983
413091,221MP,1404,867543,0.161836358543611
413091,23,112192,867543,12.9321543715989
413091,311811,69,867543,0.00795349625321166
413091,3121,319,867543,0.0367705116633988
413091,315M,72,867543,0.0082993004381339
413091,3211,105,867543,0.0121031464722786
413091,3231,22339,867543,2.57497322899268
413091,3241M,99,867543,0.0114115381024341
413091,3254,410,867543,0.0472599052727069
413091,325M,49,867543,0.00564813502039668
413091,3261,56,867543,0.00645501145188193
413091,3279,67,867543,0.00772296012993016
413091,3315,15,867543,0.00172902092461123
413091,332MZ,35,867543,0.0040343821574262
413091,33311,69,867543,0.00795349625321166
413091,3331M,81,867543,0.00933671299290064
413091,333MS,209,867543,0.0240910248829165
413091,3341,113,867543,0.0130252909654046
413091,334M1,159,867543,0.018327621800879
413091,334M2,110,867543,0.0126794867804824
413091,336M,132,867543,0.0152153841365788
413091,3391,336,867543,0.0387300687112916
413091,3399M,33,867543,0.00380384603414471
413091,3399ZM,223,867543,0.025704777745887
413091,3MS,281,867543,0.0323903253210504
413091,4233,660,867543,0.0760769206828941
413091,4234,778,867543,0.0896785519565025
413091,4235,186,867543,0.0214398594651792
413091,4236,407,867543,0.0469141010877847
413091,4238,259,867543,0.0298544279649539
413091,4244,403,867543,0.0464530288412217
413091,42491,304,867543,0.0350414907387876
413091,424M,25,867543,0.00288170154101872
413091,42S,79,867543,0.00910617686961914
413091,4411,469,867543,0.0540607209095111
413091,442,231,867543,0.0266269222390129
413091,443142,229,867543,0.0263963861157314
413091,4441Z,116,867543,0.0133710951503268
413091,44511,66,867543,0.00760769206828941
413091,44611,343,867543,0.0395369451427768
413091,446Z,382,867543,0.044032399546766
413091,4481,180,867543,0.0207482510953348
413091,4523,1665,867543,0.191921322631847
413091,481,228,867543,0.0262811180540907
413091,483,5066,867543,0.583948000272033
413091,484,19879,867543,2.29141379735644
413091,4853,258,867543,0.0297391599033132
413091,485M,80,867543,0.00922144493125989
413091,486,1041,867543,0.119994052168019
413091,487,1093,867543,0.125987991373338
413091,488,30019,867543,3.46023194239363
413091,491,5874,867543,0.677084594077758
413091,492,8528,867543,0.983006029672304
413091,493,7784,867543,0.897246591811588
413091,5111Z,384,867543,0.0442629356700475
413091,5112,18591,867543,2.14294853396316
413091,5121,1618,867543,0.186503723734731
413091,5122,894,867543,0.103049647106829
413091,515,2982,867543,0.343729359812712
413091,517311,52172,867543,6.01376531192114
413091,517Z,39908,867543,4.600117803959
413091,5182,10279,867543,1.18484040560526
413091,51912,85,867543,0.00979778523946363
413091,51913,6325,867543,0.729070489877735
413091,5191ZM,2050,867543,0.236299526363535
413091,5221M,1179,867543,0.135901044674443
413091,522M,2302,867543,0.265347077897003
413091,5241,2150,867543,0.24782633252761
413091,5242,532,867543,0.0613226087928783
413091,52M1,1363,867543,0.15711036801634
413091,52M2,807,867543,0.0930213257440842
413091,5313,242,867543,0.0278948709170612
413091,531M,2208,867543,0.254511880102773
413091,5321,9952,867543,1.14714774944873
413091,53M,13532,867543,1.55980741012261
413091,5411,716,867543,0.082531932134776
413091,5412,2656,867543,0.306151971717828
413091,5413,2842,867543,0.327591831183008
413091,5414,4827,867543,0.556398933539894
413091,5415,189600,867543,21.8548244870859
413091,5416,51473,867543,5.93319293683426
413091,5417,1547,867543,0.178319691358238
413091,5418,2312,867543,0.266499758513411
413091,54194,228,867543,0.0262811180540907
413091,5419Z,7187,867543,0.828431559012061
413091,55,4508,867543,0.519628421876495
413091,5613,25374,867543,2.92481179607236
413091,5614,26961,867543,3.10774220989622
413091,5615,21096,867543,2.43169502837323
413091,5616,19810,867543,2.28346030110323
413091,56173,12164,867543,1.40212070179807
413091,5617Z,15889,867543,1.83149423140986
413091,561M,11448,867543,1.31958876966329
413091,562,8842,867543,1.0192002010275
413091,6111,313,867543,0.0360789032935543
413091,611M1,1503,867543,0.173247896646045
413091,611M2,43,867543,0.00495652665055219
413091,611M3,1223,867543,0.140972839386636
413091,6211,872,867543,0.100513749750733
413091,6212,148,867543,0.0170596731228308
413091,62131,59,867543,0.00680081563680417
413091,62132,57,867543,0.00657027951352267
413091,6214,447,867543,0.0515248235534146
413091,6216,376,867543,0.0433407911769215
413091,621M,2000,867543,0.230536123281497
413091,622M,746,867543,0.0859899739839985
413091,6231,710,867543,0.0818403237649315
413091,623M,74,867543,0.0085298365614154
413091,6241,291,867543,0.0335430059374579
413091,6243,82,867543,0.00945198105454139
413091,7111,93,867543,0.0107199297325896
413091,7112,226,867543,0.0260505819308092
413091,711M,26,867543,0.00299696960265947
413091,712,642,867543,0.0740020955733606
413091,713Z,2041,867543,0.235262113808768
413091,7211,1741,867543,0.200681695316543
413091,721M,217,867543,0.0250131693760425
413091,7224,257,867543,0.0296238918416724
413091,722Z,1454,867543,0.167599761625649
413091,811192,2016,867543,0.232380412267749
413091,8111Z,6322,867543,0.728724685692813
413091,8112,1664,867543,0.191806054570206
413091,8113,2714,867543,0.312837519292992
413091,812111,48,867543,0.00553286695875593
413091,812112,1808,867543,0.208404655446474
413091,8121M,2776,867543,0.319984139114718
413091,8122,4340,867543,0.500263387520849
413091,8129,1422,867543,0.163911183653145
413091,8131,84,867543,0.00968251717782289
413091,81393,76,867543,0.0087603726846969
413091,8139Z,615,867543,0.0708898579090604
413091,813M,2013,867543,0.232034608082827
413091,92113,66,867543,0.00760769206828941
413091,92119,59,867543,0.00680081563680417
413091,9211MP,663,867543,0.0764227248678164
413091,923,176,867543,0.0202871788487718
413091,928110P1,37,867543,0.0042649182807077
413091,928P,529,867543,0.060976804607956
413091,92M1,220,867543,0.0253589735609647
413091,92M2,626,867543,0.0721578065871087
413091,92MP,408,867543,0.0470293691494254
413099,111,1276,5719609,0.0223092172909022
413099,112,28,5719609,0.000489543953091898
413099,115,12069,5719609,0.211010927495219
413099,211,647,5719609,0.0113119620589449
413099,2123,331,5719609,0.00578710887405066
413099,213,41527,5719609,0.726046133573117
413099,2211P,67672,5719609,1.18315779977268
413099,2212P,23048,5719609,0.402964608245074
413099,22132,2851,5719609,0.0498460646523215
413099,2213M,26425,5719609,0.462007105730479
413099,221MP,10636,5719609,0.18595676732448
413099,22S,2060,5719609,0.0360164479774754
413099,23,668814,5719609,11.6933517658287
413099,3114,115,5719609,0.00201062695019887
413099,3115,113,5719609,0.00197565952497802
413099,311811,197,5719609,0.00344429138425371
413099,3118Z,176,5719609,0.00307713341943479
413099,311M2,113,5719609,0.00197565952497802
413099,3121,267,5719609,0.00466815126698346
413099,3131,75,5719609,0.00131127844578187
413099,3162,363,5719609,0.00634658767758425
413099,3221,52,5719609,0.000909153055742097
413099,323,115494,5719609,2.01926390422842
413099,3231,161205,5719609,2.81846189136355
413099,32411,97,5719609,0.00169592012321122
413099,3254,570,5719609,0.00996571618794222
413099,3256,98,5719609,0.00171340383582164
413099,325M,353,5719609,0.00617175055148001
413099,3261,337,5719609,0.00589201114971321
413099,327120,196,5719609,0.00342680767164329
413099,327M,82,5719609,0.00143366443405485
413099,3327,195,5719609,0.00340932395903286
413099,332M,55,5719609,0.000961604193573372
413099,3331M,339,5719609,0.00592697857493406
413099,3333,172,5719609,0.00300719856899309
413099,3336,154,5719609,0.00269249174200544
413099,333MS,407,5719609,0.00711587103244295
413099,3341,104,5719609,0.00181830611148419
413099,3345,76,5719609,0.0013287621583923
413099,334M1,124,5719609,0.00216798036369269
413099,334M2,860,5719609,0.0150359928449655
413099,335M,206,5719609,0.00360164479774754
413099,33641M1,413,5719609,0.0072207733081055
413099,33641M2,42,5719609,0.000734315929637848
413099,336M,300,5719609,0.00524511378312748
413099,3391,993,5719609,0.017361326622152
413099,3399M,124,5719609,0.00216798036369269
413099,3399ZM,455,5719609,0.00795508923774335
413099,3MS,84,5719609,0.0014686318592757
413099,4231,56,5719609,0.000979087906183797
413099,4232,12,5719609,0.000209804551325099
413099,4233,701,5719609,0.0122560825399079
413099,4234,787,5719609,0.0137596818244044
413099,4235,60,5719609,0.0010490227566255
413099,4236,261,5719609,0.00456324899132091
413099,4237,219,5719609,0.00382893306168306
413099,4238,168,5719609,0.00293726371855139
413099,4239Z,189,5719609,0.00330442168337031
413099,4241,574,5719609,0.0100356510383839
413099,4244,354,5719609,0.00618923426409043
413099,4247,149,5719609,0.00260507317895332
413099,4248,84,5719609,0.0014686318592757
413099,42491,81,5719609,0.00141618072144442
413099,4249Z,63,5719609,0.00110147389445677
413099,424M,1597,5719609,0.0279214890388486
413099,4251,679,5719609,0.0118714408624785
413099,42S,45,5719609,0.000786767067469123
413099,4411,405,5719609,0.0070809036072221
413099,4412,71,5719609,0.00124134359534017
413099,4413,424,5719609,0.00741309414682018
413099,442,505,5719609,0.0088292748682646
413099,443142,678,5719609,0.0118539571498681
413099,44413,27,5719609,0.000472060240481474
413099,4441Z,505,5719609,0.0088292748682646
413099,4451,76,5719609,0.0013287621583923
413099,4452,286,5719609,0.00500034180658154
413099,44611,161,5719609,0.00281487773027842
413099,446Z,375,5719609,0.00655639222890935
413099,4481,158,5719609,0.00276242659244714
413099,44821,236,5719609,0.00412615617606029
413099,4483,133,5719609,0.00232533377718652
413099,45114,59,5719609,0.00103153904401507
413099,4511M,120,5719609,0.00209804551325099
413099,45121,114,5719609,0.00199314323758844
413099,45211,734,5719609,0.0128330450560519
413099,4529,3936,5719609,0.0688158928346326
413099,45322,207,5719609,0.00361912851035796
413099,4533,97,5719609,0.00169592012321122
413099,4539,94,5719609,0.00164346898537994
413099,454111,760,5719609,0.013287621583923
413099,454310,203,5719609,0.00354919365991626
413099,481,6642,5719609,0.116126819158442
413099,482,646,5719609,0.0112944783463345
413099,483,22564,5719609,0.394502491341628
413099,484,151006,5719609,2.64014550644983
413099,4853,148,5719609,0.00258758946634289
413099,485M,654,5719609,0.0114343480472179
413099,486,3872,5719609,0.0676969352275654
413099,487,2211,5719609,0.0386564885816496
413099,488,178328,5719609,3.11783550239186
413099,491,71381,5719609,1.24800488984474
413099,492,85233,5719609,1.49018927692435
413099,493,33178,5719609,0.580074616988679
413099,51111,191,5719609,0.00333938910859116
413099,5111Z,31713,5719609,0.554460978014406
413099,5112,99953,5719609,1.7475495265498
413099,5121,1772,5719609,0.030981138745673
413099,5122,7296,5719609,0.12756116720566
413099,515,12571,5719609,0.219787751225652
413099,5161,345,5719609,0.00603188085059661
413099,5171,542906,5719609,9.49201247847537
413099,517Z,382692,5719609,6.69087694630874
413099,5181,9708,5719609,0.169731882022005
413099,5182,56396,5719609,0.986011456377525
413099,51912,370,5719609,0.00646897366585723
413099,51913,6412,5719609,0.112105565258045
413099,5191Z,7938,5719609,0.138785710701553
413099,5191ZM,17377,5719609,0.303814474031354
413099,5221M,2095,5719609,0.0366283779188403
413099,522M,4380,5719609,0.0765786612336613
413099,524,4176,5719609,0.0730119838611346
413099,52M1,2299,5719609,0.0401950552913669
413099,52M2,3227,5719609,0.0564199405938413
413099,531,2419,5719609,0.0422931008046179
413099,5321,82455,5719609,1.44161952329259
413099,532M,68517,5719609,1.19793153692849
413099,53M,82262,5719609,1.43824516675878
413099,5411,7103,5719609,0.124186810671848
413099,5412,17958,5719609,0.313972511058011
413099,5413,26520,5719609,0.46366805842847
413099,5414,47413,5719609,0.828955265998078
413099,5415,735467,5719609,12.8586936624514
413099,5416,332502,5719609,5.81336941039151
413099,5417,13898,5719609,0.242988637859686
413099,5418,5493,5719609,0.0960380333690642
413099,54194,2219,5719609,0.038796358282533
413099,5419Z,91760,5719609,1.60430546913259
413099,55,24396,5719609,0.426532652843927
413099,5613,173556,5719609,3.03440322581491
413099,5614,239945,5719609,4.19512942230841
413099,5615,140064,5719609,2.44883872306656
413099,5616,159085,5719609,2.78139642062945
413099,56173,73044,5719609,1.27708030391588
413099,5617Z,99840,5719609,1.74557386702483
413099,561M,102826,5719609,1.79778023287956
413099,562,70884,5719609,1.23931548467736
413099,6111,853,5719609,0.0149136068566925
413099,611M1,5180,5719609,0.0905656313220012
413099,611M2,745,5719609,0.0130253658947666
413099,611M3,3697,5719609,0.064637285520741
413099,6211,822,5719609,0.0143716117657693
413099,6212,1050,5719609,0.0183578982409462
413099,6213ZM,585,5719609,0.0102279718770986
413099,6214,1765,5719609,0.0308587527574
413099,6216,2167,5719609,0.0378872052267909
413099,621M,6097,5719609,0.106598195785761
413099,622,3565,5719609,0.0623294354561649
413099,6231,1539,5719609,0.026907433707444
413099,623M,551,5719609,0.00963352564834415
413099,6241,1678,5719609,0.0293376697602931
413099,6243,531,5719609,0.00928385139613564
413099,711,1959,5719609,0.0342505930038225
413099,712,1398,5719609,0.0244422302293741
413099,713Z,6429,5719609,0.112402788372422
413099,7211,28102,5719609,0.491327291778162
413099,721M,2422,5719609,0.0423455519424492
413099,7224,40,5719609,0.000699348504416998
413099,722Z,401,5719609,0.0070109687567804
413099,811192,6356,5719609,0.111126477351861
413099,8111Z,50908,5719609,0.890060841571513
413099,8112,14245,5719609,0.249055486135503
413099,8113,19843,5719609,0.346929309328662
413099,8114,7626,5719609,0.133330792367101
413099,812112,3087,5719609,0.0539722208283818
413099,8121M,5372,5719609,0.0939225041432028
413099,8122,4806,5719609,0.0840267228057023
413099,8129,3909,5719609,0.0683438325941511
413099,8131,872,5719609,0.0152457973962906
413099,81393,267,5719609,0.00466815126698346
413099,8139Z,2771,5719609,0.0484473676434875
413099,813M,3907,5719609,0.0683088651689303
413099,814,78,5719609,0.00136372958361315
413099,92113,241,5719609,0.00421357473911241
413099,92119,100,5719609,0.00174837126104249
413099,9211MP,3550,5719609,0.0620671797670086
413099,923,1215,5719609,0.0212427108216663
413099,928110P4,202,5719609,0.00353170994730584
413099,928110P6,150,5719609,0.00262255689156374
413099,928P,4157,5719609,0.0726797933215365
413099,92M1,382,5719609,0.00667877821718233
413099,92M2,1086,5719609,0.0189873118949215
413099,92MP,4764,5719609,0.0832924068760644
414010,111,80461,14277511,0.56355060766544
414010,112,1323,14277511,0.00926632099950755
414010,1133,2993,14277511,0.020963037605084
414010,113M,371,14277511,0.00259849213213704
414010,114,314,14277511,0.00219926288272515
414010,115,315,14277511,0.00220626690464465
414010,211,8626,14277511,0.060416693077666
414010,2121,1359,14277511,0.00951846578860979
414010,2122,1331,14277511,0.0093223531748636
414010,2123,11384,14277511,0.0797337855316659
414010,213,36150,14277511,0.253195392390172
414010,2211P,3495,14277511,0.0244790566086764
414010,2212P,1362,14277511,0.00953947785436831
414010,22132,175,14277511,0.0012257038359137
414010,2213M,978,14277511,0.00684993343727769
414010,221MP,247,14277511,0.00172999341411819
414010,22S,906,14277511,0.0063456438590732
414010,23,21871,14277511,0.153184963401534
414010,3113,21617,14277511,0.151405941833979
414010,3114,33185,14277511,0.232428467398834
414010,3115,36579,14277511,0.256200117793641
414010,3116,35841,14277511,0.251031149617045
414010,311811,80785,14277511,0.56581991076736
414010,3118Z,46108,14277511,0.322941442664621
414010,311M1,46157,14277511,0.323284639738677
414010,311M2,79627,14277511,0.557709253384571
414010,311S,11063,14277511,0.0774854944955042
414010,3121,184258,14277511,1.29054707084449
414010,3122,16466,14277511,0.1153282249266
414010,3131,952,14277511,0.00666782886737051
414010,3132Z,30146,14277511,0.211143244785453
414010,3133,6307,14277511,0.0441743662463296
414010,31411,16073,14277511,0.112575644312233
414010,314Z,25421,14277511,0.178049241215783
414010,3152,67052,14277511,0.469633677746773
414010,3159,2673,14277511,0.0187217505908418
414010,315M,7802,14277511,0.0546453790159924
414010,3162,10680,14277511,0.074802954100333
414010,316M,5887,14277511,0.0412326770401368
414010,31M,4711,14277511,0.0329959472627967
414010,3211,27339,14277511,0.191482955257397
414010,3212,13755,14277511,0.0963403215028166
414010,32199M,22451,14277511,0.157247296114848
414010,3219ZM,66707,14277511,0.467217290184543
414010,3221,46218,14277511,0.323711885075767
414010,32221,48699,14277511,0.341088863458064
414010,3222M,35638,14277511,0.249609333167385
414010,3231,11412,14277511,0.079929898145412
414010,32411,21776,14277511,0.152519581319181
414010,3241M,13834,14277511,0.0968936392344576
414010,3252,48762,14277511,0.341530116838992
414010,3253,12976,14277511,0.0908841884275208
414010,3254,439503,14277511,3.07828864568901
414010,3255,57989,14277511,0.406156227090282
414010,3256,61150,14277511,0.428295940377843
414010,325M,159062,14277511,1.1140737345606
414010,3261,114992,14277511,0.80540648856793
414010,32621,14018,14277511,0.0981823792676469
414010,3262M,26675,14277511,0.186832284702845
414010,32711,9453,14277511,0.0662090192050981
414010,32712,10851,14277511,0.0760006418485687
414010,327120,6809,14277511,0.0476903852499221
414010,3272,37456,14277511,0.262342645017048
414010,3279,36108,14277511,0.252901223469553
414010,327M,56014,14277511,0.392323283799256
414010,3313,14882,14277511,0.104233854206101
414010,3314,15632,14277511,0.109486870645731
414010,3315,16788,14277511,0.117583519984681
414010,331M,97808,14277511,0.685049375903125
414010,3321,16746,14277511,0.117289351064062
414010,3322,20162,14277511,0.141215089941097
414010,3327,44203,14277511,0.309598780907961
414010,3328,15350,14277511,0.10751173646443
414010,33299M,7988,14277511,0.0559481270930206
414010,332M,106768,14277511,0.747805412301906
414010,332MZ,104995,14277511,0.735387281438621
414010,33311,29978,14277511,0.209966569102976
414010,3331M,55631,14277511,0.389640743404085
414010,3333,58816,14277511,0.411948553217714
414010,3335,54744,14277511,0.383428175961482
414010,3336,22457,14277511,0.157289320246365
414010,333M,146055,14277511,1.02297242145357
414010,333MS,157863,14277511,1.10567591227911
414010,333S,1148,14277511,0.00804061716359385
414010,3341,153396,14277511,1.07438894636467
414010,3345,110144,14277511,0.771450990302161
414010,334M1,87877,14277511,0.615492434220503
414010,334M2,279486,14277511,1.95752607019529
414010,3352,18797,14277511,0.13165460002097
414010,335M,161718,14277511,1.13267641677881
414010,33641M1,43640,14277511,0.305655516567278
414010,33641M2,27027,14277511,0.189297700418511
414010,3365,5133,14277511,0.0359516445128286
414010,3366,9811,14277511,0.0687164590522816
414010,3369,15691,14277511,0.109900107938982
414010,336M,196100,14277511,1.37348869841529
414010,337,140712,14277511,0.985549932337646
414010,3391,418329,14277511,2.92998548556538
414010,3399M,49074,14277511,0.343715371677879
414010,3399ZM,234804,14277511,1.64457236278788
414010,33MS,5068,14277511,0.0354963830880607
414010,3MS,149757,14277511,1.04890131059959
414010,4231,327642,14277511,2.29481174975106
414010,4232,159144,14277511,1.114648064358
414010,4233,389799,14277511,2.73016074020185
414010,4234,974581,14277511,6.82598668633489
414010,4235,136092,14277511,0.953191351069525
414010,4236,628348,14277511,4.40096316507828
414010,4237,483205,14277511,3.3843784116153
414010,4238,974865,14277511,6.82797582856003
414010,42393,55657,14277511,0.389822847973992
414010,4239Z,253038,14277511,1.77228369846817
414010,4241,145530,14277511,1.01929530994583
414010,4243,198842,14277511,1.39269372651858
414010,4244,1242216,14277511,8.70050809276211
414010,4245,40088,14277511,0.28077723070919
414010,4247,93648,14277511,0.655912644717976
414010,4248,438969,14277511,3.074548497984
414010,42491,78317,14277511,0.548533984670017
414010,4249Z,393432,14277511,2.75560635183541
414010,424M,1051646,14277511,7.36575163556169
414010,4251,221016,14277511,1.54800090856172
414010,42S,207045,14277511,1.45014771832429
414010,4411,2696,14277511,0.0188828430949904
414010,4412,659,14277511,0.00461565044495501
414010,4413,2462,14277511,0.0172439019658258
414010,442,6118,14277511,0.0428506061035428
414010,443141,233,14277511,0.00163193710724509
414010,443142,7079,14277511,0.0495814711681889
414010,44413,1223,14277511,0.00856591880755686
414010,4441Z,13860,14277511,0.0970757438043648
414010,4442,873,14277511,0.00611451113572947
414010,4451,3472,14277511,0.0243179641045277
414010,44511,1213,14277511,0.0084958785883618
414010,44512,64,14277511,0.000448257402848438
414010,4452,789,14277511,0.0055261732944909
414010,4453,2297,14277511,0.0160882383491072
414010,44611,3389,14277511,0.0237366302852087
414010,446Z,5787,14277511,0.0405322748481861
414010,4481,7255,14277511,0.0508141790260221
414010,44821,545,14277511,0.00381719194613123
414010,4483,288,14277511,0.00201715831281797
414010,45113,152,14277511,0.00106461133176504
414010,45114,44,14277511,0.000308176964458301
414010,4511M,1523,14277511,0.0106671253834089
414010,45121,931,14277511,0.00652074440706087
414010,45211,7236,14277511,0.0506811026095515
414010,45221,1879,14277511,0.0131605571867534
414010,4523,2725,14277511,0.0190859597306561
414010,4529,4356,14277511,0.0305095194813718
414010,4531,229,14277511,0.00160392101956707
414010,45321,1750,14277511,0.012257038359137
414010,45322,4400,14277511,0.0308176964458301
414010,4533,354,14277511,0.00247942375950542
414010,4539,2110,14277511,0.0147784862501594
414010,454110,838,14277511,0.00586937036854673
414010,454111,244,14277511,0.00170898134835967
414010,454113,765,14277511,0.00535807676842273
414010,454310,481,14277511,0.00336893454328279
414010,481,971,14277511,0.00680090528384114
414010,482,16,14277511,0.000112064350712109
414010,483,273,14277511,0.00191209798402537
414010,484,4896,14277511,0.0342916913179055
414010,485M,150,14277511,0.00105060328792603
414010,486,237,14277511,0.00165995319492312
414010,487,123,14277511,0.000861494696099341
414010,488,18028,14277511,0.126268507164869
414010,491,35,14277511,0.000245140767182739
414010,492,2152,14277511,0.0150726551707787
414010,493,6318,14277511,0.0442514104874442
414010,4MS,2705,14277511,0.018945879292266
414010,51111,2248,14277511,0.0157450412750514
414010,5111Z,3409,14277511,0.0238767107235988
414010,5112,4894,14277511,0.0342776832740665
414010,5121,2161,14277511,0.0151356913680543
414010,5122,456,14277511,0.00319383399529512
414010,515,1016,14277511,0.00711608627021895
414010,5161,268,14277511,0.00187707787442783
414010,5171,622,14277511,0.00435650163393325
414010,517311,992,14277511,0.00694798974415078
414010,517Z,5179,14277511,0.0362738295211259
414010,5182,3363,14277511,0.0235545257153015
414010,51912,233,14277511,0.00163193710724509
414010,51913,2633,14277511,0.0184415897140615
414010,5191ZM,1126,14277511,0.0078865286813647
414010,5221M,62,14277511,0.000434249359009424
414010,522M,1603,14277511,0.0112274471369695
414010,524,2408,14277511,0.0168656847821725
414010,5241,229,14277511,0.00160392101956707
414010,5242,346,14277511,0.00242339158414937
414010,52M1,807,14277511,0.00565224568904202
414010,52M2,1522,14277511,0.0106601213614894
414010,531,2951,14277511,0.0206688686844647
414010,5313,434,14277511,0.00303974551306597
414010,531M,1489,14277511,0.0104289886381457
414010,5321,2015,14277511,0.0141131041678063
414010,532M,838,14277511,0.00586937036854673
414010,53M,1999,14277511,0.0140010398170942
414010,5411,1173,14277511,0.00821571771158152
414010,5412,7029,14277511,0.0492312700722136
414010,5413,3135,14277511,0.0219576087176539
414010,5414,1739,14277511,0.0121799941180224
414010,5415,43611,14277511,0.305452399931613
414010,5416,13331,14277511,0.0933706162089457
414010,5417,2922,14277511,0.020465752048799
414010,5418,4429,14277511,0.0310208130814958
414010,54194,149,14277511,0.00104359926600652
414010,5419Z,5063,14277511,0.0354613629784631
414010,55,2510,14277511,0.0175800950179622
414010,5613,15566,14277511,0.109024605199043
414010,5614,9819,14277511,0.0687724912276376
414010,5615,1422,14277511,0.00995971916953872
414010,5616,3590,14277511,0.0251444386910296
414010,56173,1042,14277511,0.00729819084012613
414010,5617Z,1304,14277511,0.00913324458303692
414010,561M,5184,14277511,0.0363088496307235
414010,562,1222,14277511,0.00855891478563736
414010,6111,293,14277511,0.0020521784224155
414010,611M1,1378,14277511,0.00965154220508042
414010,611M2,240,14277511,0.00168096526068164
414010,611M3,1959,14277511,0.0137208789403139
414010,6211,3133,14277511,0.0219436006738149
414010,6212,1070,14277511,0.00749430345387232
414010,62132,703,14277511,0.00492382740941331
414010,6213ZM,448,14277511,0.00313780181993906
414010,6214,1522,14277511,0.0106601213614894
414010,6216,3883,14277511,0.0271966171134451
414010,621M,7333,14277511,0.0513604927357437
414010,622,6555,14277511,0.0459113636823673
414010,622M,2905,14277511,0.0203466836761674
414010,6231,294,14277511,0.00205918244433501
414010,623M,245,14277511,0.00171598537027918
414010,6241,780,14277511,0.00546313709721533
414010,6242,111,14277511,0.000777446433065259
414010,6243,82,14277511,0.000574329797399561
414010,6244,64,14277511,0.000448257402848438
414010,711,794,14277511,0.00556119340408843
414010,7111,70,14277511,0.000490281534365479
414010,7112,372,14277511,0.00260549615405654
414010,713Z,1371,14277511,0.00960251405164387
414010,7211,220,14277511,0.0015408848222915
414010,722Z,2859,14277511,0.02002449866787
414010,811192,192,14277511,0.00134477220854531
414010,8111Z,850,14277511,0.00595341863158081
414010,8112,96,14277511,0.000672386104272657
414010,8113,756,14277511,0.00529504057114717
414010,812112,435,14277511,0.00304674953498547
414010,8122,218,14277511,0.00152687677845249
414010,8129,236,14277511,0.00165294917300361
414010,8131,174,14277511,0.00121869981399419
414010,81393,165,14277511,0.00115566361671863
414010,8139Z,413,14277511,0.00289266105275632
414010,813M,2297,14277511,0.0160882383491072
414010,92113,1234,14277511,0.00864296304867144
414010,92119,176,14277511,0.0012327078578332
414010,9211MP,686,14277511,0.00480475903678169
414010,923,662,14277511,0.00463666251071353
414010,928110P1,113,14277511,0.000791454476904273
414010,928110P3,229,14277511,0.00160392101956707
414010,928110P4,105,14277511,0.000735422301548218
414010,928P,2133,14277511,0.0149395787543081
414010,92M1,918,14277511,0.00642969212210728
414010,92M2,234,14277511,0.0016389411291646
414010,92MP,343,14277511,0.00240237951839085
419010,111,43,343119,0.0125320952788974
419010,2211P,514,343119,0.149802255194262
419010,23,9144,343119,2.66496463326135
419010,3113,220,343119,0.0641176967757542
419010,3114,387,343119,0.112788857510077
419010,3115,303,343119,0.0883075551047887
419010,3116,256,343119,0.0746096835208776
419010,311811,97,343119,0.0282700753965825
419010,3118Z,279,343119,0.0813128972747064
419010,311M1,638,343119,0.185941320649687
419010,311M2,794,343119,0.231406596545222
419010,3121,1330,343119,0.387620621417059
419010,3122,168,343119,0.0489626048105759
419010,3132Z,212,343119,0.0617861441657268
419010,3152,1131,343119,0.329623250242627
419010,315M,382,343119,0.11133163712881
419010,3162,699,343119,0.203719409301146
419010,31M,97,343119,0.0282700753965825
419010,3219ZM,62,343119,0.0180695327277125
419010,3221,104,343119,0.0303101839303565
419010,323,102,343119,0.0297272957778497
419010,3231,592,343119,0.172534893142029
419010,3241M,207,343119,0.0603289237844596
419010,3254,521,343119,0.151842363728036
419010,3256,171,343119,0.0498369370393362
419010,325M,128,343119,0.0373048417604388
419010,3261,174,343119,0.0507112692680965
419010,32621,67,343119,0.0195267531089797
419010,3327,75,343119,0.0218583057190071
419010,332MZ,133,343119,0.0387620621417059
419010,3331M,31,343119,0.00903476636385627
419010,3333,63,343119,0.018360976803966
419010,3335,234,343119,0.0681979138433022
419010,3336,229,343119,0.066740693462035
419010,333M,52,343119,0.0151550919651783
419010,333MS,821,343119,0.239275586604064
419010,3341,224,343119,0.0652834730807679
419010,3345,430,343119,0.125320952788974
419010,334M1,752,343119,0.219165945342578
419010,334M2,1274,343119,0.371299753146867
419010,335M,453,343119,0.132024166542803
419010,33641M1,142,343119,0.0413850588279868
419010,33641M2,540,343119,0.157379801176851
419010,336M,334,343119,0.097342321468645
419010,337,349,343119,0.101713982612446
419010,3391,1401,343119,0.408313150831053
419010,3399M,245,343119,0.0714037986820899
419010,3399ZM,1052,343119,0.306599168218606
