O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value	Date	Domain Source
49-9096.00	1.B.2.f.1	Creativity	EN	2.87	03/2002	Legacy Analyst
49-9096.00	1.B.2.f.2	Responsibility	EN	3.37	03/2002	Legacy Analyst
49-9096.00	1.B.2.f.3	Autonomy	EN	2.87	03/2002	Legacy Analyst
49-9097.00	1.B.2.a	Achievement-Mean Extent	EN	3.12	03/2002	Legacy Analyst
49-9097.00	1.B.2.a.1	Ability Utilization	EN	3.00	03/2002	Legacy Analyst
49-9097.00	1.B.2.a.2	Achievement	EN	3.25	03/2002	Legacy Analyst
49-9097.00	1.B.2.b	Working Conditions-Mean Extent	EN	3.06	03/2002	Legacy Analyst
49-9097.00	1.B.2.b.1	Activity	EN	3.00	03/2002	Legacy Analyst
49-9097.00	1.B.2.b.2	Independence	EN	3.12	03/2002	Legacy Analyst
49-9097.00	1.B.2.b.3	Variety	EN	3.00	03/2002	Legacy Analyst
49-9097.00	1.B.2.b.4	Compensation	EN	3.12	03/2002	Legacy Analyst
49-9097.00	1.B.2.b.5	Security	EN	3.62	03/2002	Legacy Analyst
49-9097.00	1.B.2.b.6	Working Conditions	EN	2.50	03/2002	Legacy Analyst
49-9097.00	1.B.2.c	Recognition-Mean Extent	EN	2.28	03/2002	Legacy Analyst
49-9097.00	1.B.2.c.1	Advancement	EN	2.62	03/2002	Legacy Analyst
49-9097.00	1.B.2.c.2	Recognition	EN	2.25	03/2002	Legacy Analyst
49-9097.00	1.B.2.c.3	Authority	EN	1.87	03/2002	Legacy Analyst
49-9097.00	1.B.2.c.4	Social Status	EN	2.37	03/2002	Legacy Analyst
49-9097.00	1.B.2.d	Relationships-Mean Extent	EN	2.95	03/2002	Legacy Analyst
49-9097.00	1.B.2.d.1	Co-workers	EN	2.75	03/2002	Legacy Analyst
49-9097.00	1.B.2.d.2	Social Service	EN	1.87	03/2002	Legacy Analyst
49-9097.00	1.B.2.d.3	Moral Values	EN	4.25	03/2002	Legacy Analyst
49-9097.00	1.B.2.e	Support-Mean Extent	EN	3.58	03/2002	Legacy Analyst
49-9097.00	1.B.2.e.1	Company Policies and Practices	EN	3.50	03/2002	Legacy Analyst
49-9097.00	1.B.2.e.2	Supervision, Human Relations	EN	3.50	03/2002	Legacy Analyst
49-9097.00	1.B.2.e.3	Supervision, Technical	EN	3.75	03/2002	Legacy Analyst
49-9097.00	1.B.2.f	Independence-Mean Extent	EN	2.87	03/2002	Legacy Analyst
49-9097.00	1.B.2.f.1	Creativity	EN	2.37	03/2002	Legacy Analyst
49-9097.00	1.B.2.f.2	Responsibility	EN	3.25	03/2002	Legacy Analyst
49-9097.00	1.B.2.f.3	Autonomy	EN	3.00	03/2002	Legacy Analyst
49-9098.00	1.B.2.a	Achievement-Mean Extent	EN	2.18	03/2002	Legacy Analyst
49-9098.00	1.B.2.a.1	Ability Utilization	EN	2.00	03/2002	Legacy Analyst
49-9098.00	1.B.2.a.2	Achievement	EN	2.37	03/2002	Legacy Analyst
49-9098.00	1.B.2.b	Working Conditions-Mean Extent	EN	2.66	03/2002	Legacy Analyst
49-9098.00	1.B.2.b.1	Activity	EN	3.25	03/2002	Legacy Analyst
49-9098.00	1.B.2.b.2	Independence	EN	1.87	03/2002	Legacy Analyst
49-9098.00	1.B.2.b.3	Variety	EN	2.87	03/2002	Legacy Analyst
49-9098.00	1.B.2.b.4	Compensation	EN	2.50	03/2002	Legacy Analyst
49-9098.00	1.B.2.b.5	Security	EN	3.12	03/2002	Legacy Analyst
49-9098.00	1.B.2.b.6	Working Conditions	EN	2.37	03/2002	Legacy Analyst
49-9098.00	1.B.2.c	Recognition-Mean Extent	EN	2.12	03/2002	Legacy Analyst
49-9098.00	1.B.2.c.1	Advancement	EN	3.25	03/2002	Legacy Analyst
49-9098.00	1.B.2.c.2	Recognition	EN	2.00	03/2002	Legacy Analyst
49-9098.00	1.B.2.c.3	Authority	EN	1.25	03/2002	Legacy Analyst
49-9098.00	1.B.2.c.4	Social Status	EN	2.00	03/2002	Legacy Analyst
49-9098.00	1.B.2.d	Relationships-Mean Extent	EN	3.08	03/2002	Legacy Analyst
49-9098.00	1.B.2.d.1	Co-workers	EN	3.25	03/2002	Legacy Analyst
49-9098.00	1.B.2.d.2	Social Service	EN	1.87	03/2002	Legacy Analyst
49-9098.00	1.B.2.d.3	Moral Values	EN	4.12	03/2002	Legacy Analyst
49-9098.00	1.B.2.e	Support-Mean Extent	EN	3.08	03/2002	Legacy Analyst
49-9098.00	1.B.2.e.1	Company Policies and Practices	EN	2.87	03/2002	Legacy Analyst
49-9098.00	1.B.2.e.2	Supervision, Human Relations	EN	3.12	03/2002	Legacy Analyst
49-9098.00	1.B.2.e.3	Supervision, Technical	EN	3.25	03/2002	Legacy Analyst
49-9098.00	1.B.2.f	Independence-Mean Extent	EN	1.45	03/2002	Legacy Analyst
49-9098.00	1.B.2.f.1	Creativity	EN	1.50	03/2002	Legacy Analyst
49-9098.00	1.B.2.f.2	Responsibility	EN	1.50	03/2002	Legacy Analyst
49-9098.00	1.B.2.f.3	Autonomy	EN	1.37	03/2002	Legacy Analyst
51-1011.00	1.B.2.a	Achievement-Mean Extent	EN	3.68	03/2002	Legacy Analyst
51-1011.00	1.B.2.a.1	Ability Utilization	EN	3.62	03/2002	Legacy Analyst
51-1011.00	1.B.2.a.2	Achievement	EN	3.75	03/2002	Legacy Analyst
51-1011.00	1.B.2.b	Working Conditions-Mean Extent	EN	3.27	03/2002	Legacy Analyst
51-1011.00	1.B.2.b.1	Activity	EN	3.75	03/2002	Legacy Analyst
51-1011.00	1.B.2.b.2	Independence	EN	2.25	03/2002	Legacy Analyst
51-1011.00	1.B.2.b.3	Variety	EN	3.75	03/2002	Legacy Analyst
51-1011.00	1.B.2.b.4	Compensation	EN	3.37	03/2002	Legacy Analyst
51-1011.00	1.B.2.b.5	Security	EN	3.37	03/2002	Legacy Analyst
51-1011.00	1.B.2.b.6	Working Conditions	EN	3.12	03/2002	Legacy Analyst
51-1011.00	1.B.2.c	Recognition-Mean Extent	EN	3.62	03/2002	Legacy Analyst
51-1011.00	1.B.2.c.1	Advancement	EN	3.25	03/2002	Legacy Analyst
51-1011.00	1.B.2.c.2	Recognition	EN	3.37	03/2002	Legacy Analyst
51-1011.00	1.B.2.c.3	Authority	EN	4.37	03/2002	Legacy Analyst
51-1011.00	1.B.2.c.4	Social Status	EN	3.50	03/2002	Legacy Analyst
51-1011.00	1.B.2.d	Relationships-Mean Extent	EN	3.41	03/2002	Legacy Analyst
51-1011.00	1.B.2.d.1	Co-workers	EN	3.87	03/2002	Legacy Analyst
51-1011.00	1.B.2.d.2	Social Service	EN	2.75	03/2002	Legacy Analyst
51-1011.00	1.B.2.d.3	Moral Values	EN	3.62	03/2002	Legacy Analyst
51-1011.00	1.B.2.e	Support-Mean Extent	EN	3.20	03/2002	Legacy Analyst
51-1011.00	1.B.2.e.1	Company Policies and Practices	EN	3.50	03/2002	Legacy Analyst
51-1011.00	1.B.2.e.2	Supervision, Human Relations	EN	3.12	03/2002	Legacy Analyst
51-1011.00	1.B.2.e.3	Supervision, Technical	EN	3.00	03/2002	Legacy Analyst
51-1011.00	1.B.2.f	Independence-Mean Extent	EN	3.75	03/2002	Legacy Analyst
51-1011.00	1.B.2.f.1	Creativity	EN	3.25	03/2002	Legacy Analyst
51-1011.00	1.B.2.f.2	Responsibility	EN	4.12	03/2002	Legacy Analyst
51-1011.00	1.B.2.f.3	Autonomy	EN	3.87	03/2002	Legacy Analyst
51-2011.00	1.B.2.a	Achievement-Mean Extent	EN	3.18	06/2006	Analyst
51-2011.00	1.B.2.a.1	Ability Utilization	EN	3.25	06/2006	Analyst
51-2011.00	1.B.2.a.2	Achievement	EN	3.12	06/2006	Analyst
51-2011.00	1.B.2.b	Working Conditions-Mean Extent	EN	3.07	06/2006	Analyst
51-2011.00	1.B.2.b.1	Activity	EN	3.50	06/2006	Analyst
51-2011.00	1.B.2.b.2	Independence	EN	3.71	06/2006	Analyst
51-2011.00	1.B.2.b.3	Variety	EN	2.21	06/2006	Analyst
51-2011.00	1.B.2.b.4	Compensation	EN	3.25	06/2006	Analyst
51-2011.00	1.B.2.b.5	Security	EN	3.12	06/2006	Analyst
51-2011.00	1.B.2.b.6	Working Conditions	EN	2.66	06/2006	Analyst
51-2011.00	1.B.2.c	Recognition-Mean Extent	EN	2.56	06/2006	Analyst
51-2011.00	1.B.2.c.1	Advancement	EN	3.16	06/2006	Analyst
51-2011.00	1.B.2.c.2	Recognition	EN	2.75	06/2006	Analyst
51-2011.00	1.B.2.c.3	Authority	EN	1.71	06/2006	Analyst
51-2011.00	1.B.2.c.4	Social Status	EN	2.62	06/2006	Analyst
51-2011.00	1.B.2.d	Relationships-Mean Extent	EN	2.78	06/2006	Analyst
51-2011.00	1.B.2.d.1	Co-workers	EN	2.25	06/2006	Analyst
51-2011.00	1.B.2.d.2	Social Service	EN	1.41	06/2006	Analyst
51-2011.00	1.B.2.d.3	Moral Values	EN	4.66	06/2006	Analyst
51-2011.00	1.B.2.e	Support-Mean Extent	EN	3.42	06/2006	Analyst
51-2011.00	1.B.2.e.1	Company Policies and Practices	EN	3.62	06/2006	Analyst
51-2011.00	1.B.2.e.2	Supervision, Human Relations	EN	3.50	06/2006	Analyst
51-2011.00	1.B.2.e.3	Supervision, Technical	EN	3.16	06/2006	Analyst
51-2011.00	1.B.2.f	Independence-Mean Extent	EN	2.23	06/2006	Analyst
51-2011.00	1.B.2.f.1	Creativity	EN	1.75	06/2006	Analyst
51-2011.00	1.B.2.f.2	Responsibility	EN	2.66	06/2006	Analyst
51-2011.00	1.B.2.f.3	Autonomy	EN	2.29	06/2006	Analyst
51-2021.00	1.B.2.a	Achievement-Mean Extent	EN	2.37	03/2002	Legacy Analyst
51-2021.00	1.B.2.a.1	Ability Utilization	EN	2.25	03/2002	Legacy Analyst
51-2021.00	1.B.2.a.2	Achievement	EN	2.50	03/2002	Legacy Analyst
51-2021.00	1.B.2.b	Working Conditions-Mean Extent	EN	2.95	03/2002	Legacy Analyst
51-2021.00	1.B.2.b.1	Activity	EN	3.75	03/2002	Legacy Analyst
51-2021.00	1.B.2.b.2	Independence	EN	3.50	03/2002	Legacy Analyst
51-2021.00	1.B.2.b.3	Variety	EN	1.75	03/2002	Legacy Analyst
51-2021.00	1.B.2.b.4	Compensation	EN	2.62	03/2002	Legacy Analyst
51-2021.00	1.B.2.b.5	Security	EN	3.37	03/2002	Legacy Analyst
51-2021.00	1.B.2.b.6	Working Conditions	EN	2.75	03/2002	Legacy Analyst
51-2021.00	1.B.2.c	Recognition-Mean Extent	EN	2.28	03/2002	Legacy Analyst
51-2021.00	1.B.2.c.1	Advancement	EN	2.75	03/2002	Legacy Analyst
51-2021.00	1.B.2.c.2	Recognition	EN	2.62	03/2002	Legacy Analyst
51-2021.00	1.B.2.c.3	Authority	EN	1.50	03/2002	Legacy Analyst
51-2021.00	1.B.2.c.4	Social Status	EN	2.25	03/2002	Legacy Analyst
51-2021.00	1.B.2.d	Relationships-Mean Extent	EN	2.75	03/2002	Legacy Analyst
51-2021.00	1.B.2.d.1	Co-workers	EN	2.75	03/2002	Legacy Analyst
51-2021.00	1.B.2.d.2	Social Service	EN	1.12	03/2002	Legacy Analyst
51-2021.00	1.B.2.d.3	Moral Values	EN	4.37	03/2002	Legacy Analyst
51-2021.00	1.B.2.e	Support-Mean Extent	EN	3.50	03/2002	Legacy Analyst
51-2021.00	1.B.2.e.1	Company Policies and Practices	EN	3.75	03/2002	Legacy Analyst
51-2021.00	1.B.2.e.2	Supervision, Human Relations	EN	3.37	03/2002	Legacy Analyst
51-2021.00	1.B.2.e.3	Supervision, Technical	EN	3.37	03/2002	Legacy Analyst
51-2021.00	1.B.2.f	Independence-Mean Extent	EN	2.00	03/2002	Legacy Analyst
51-2021.00	1.B.2.f.1	Creativity	EN	2.00	03/2002	Legacy Analyst
51-2021.00	1.B.2.f.2	Responsibility	EN	2.00	03/2002	Legacy Analyst
51-2021.00	1.B.2.f.3	Autonomy	EN	2.00	03/2002	Legacy Analyst
51-2022.00	1.B.2.a	Achievement-Mean Extent	EN	3.25	03/2002	Legacy Analyst
51-2022.00	1.B.2.a.1	Ability Utilization	EN	3.25	03/2002	Legacy Analyst
51-2022.00	1.B.2.a.2	Achievement	EN	3.25	03/2002	Legacy Analyst
51-2022.00	1.B.2.b	Working Conditions-Mean Extent	EN	3.08	03/2002	Legacy Analyst
51-2022.00	1.B.2.b.1	Activity	EN	3.37	03/2002	Legacy Analyst
51-2022.00	1.B.2.b.2	Independence	EN	3.12	03/2002	Legacy Analyst
51-2022.00	1.B.2.b.3	Variety	EN	2.62	03/2002	Legacy Analyst
51-2022.00	1.B.2.b.4	Compensation	EN	3.25	03/2002	Legacy Analyst
51-2022.00	1.B.2.b.5	Security	EN	2.87	03/2002	Legacy Analyst
51-2022.00	1.B.2.b.6	Working Conditions	EN	3.25	03/2002	Legacy Analyst
51-2022.00	1.B.2.c	Recognition-Mean Extent	EN	2.93	03/2002	Legacy Analyst
51-2022.00	1.B.2.c.1	Advancement	EN	3.12	03/2002	Legacy Analyst
51-2022.00	1.B.2.c.2	Recognition	EN	2.87	03/2002	Legacy Analyst
51-2022.00	1.B.2.c.3	Authority	EN	2.87	03/2002	Legacy Analyst
51-2022.00	1.B.2.c.4	Social Status	EN	2.87	03/2002	Legacy Analyst
51-2022.00	1.B.2.d	Relationships-Mean Extent	EN	3.12	03/2002	Legacy Analyst
51-2022.00	1.B.2.d.1	Co-workers	EN	3.12	03/2002	Legacy Analyst
51-2022.00	1.B.2.d.2	Social Service	EN	1.87	03/2002	Legacy Analyst
51-2022.00	1.B.2.d.3	Moral Values	EN	4.37	03/2002	Legacy Analyst
51-2022.00	1.B.2.e	Support-Mean Extent	EN	3.37	03/2002	Legacy Analyst
51-2022.00	1.B.2.e.1	Company Policies and Practices	EN	3.75	03/2002	Legacy Analyst
51-2022.00	1.B.2.e.2	Supervision, Human Relations	EN	3.37	03/2002	Legacy Analyst
51-2022.00	1.B.2.e.3	Supervision, Technical	EN	3.00	03/2002	Legacy Analyst
51-2022.00	1.B.2.f	Independence-Mean Extent	EN	2.54	03/2002	Legacy Analyst
51-2022.00	1.B.2.f.1	Creativity	EN	2.50	03/2002	Legacy Analyst
51-2022.00	1.B.2.f.2	Responsibility	EN	2.75	03/2002	Legacy Analyst
51-2022.00	1.B.2.f.3	Autonomy	EN	2.37	03/2002	Legacy Analyst
51-2023.00	1.B.2.a	Achievement-Mean Extent	EN	2.93	03/2002	Legacy Analyst
51-2023.00	1.B.2.a.1	Ability Utilization	EN	2.75	03/2002	Legacy Analyst
51-2023.00	1.B.2.a.2	Achievement	EN	3.12	03/2002	Legacy Analyst
51-2023.00	1.B.2.b	Working Conditions-Mean Extent	EN	3.12	03/2002	Legacy Analyst
51-2023.00	1.B.2.b.1	Activity	EN	3.50	03/2002	Legacy Analyst
51-2023.00	1.B.2.b.2	Independence	EN	4.00	03/2002	Legacy Analyst
51-2023.00	1.B.2.b.3	Variety	EN	2.25	03/2002	Legacy Analyst
51-2023.00	1.B.2.b.4	Compensation	EN	3.00	03/2002	Legacy Analyst
51-2023.00	1.B.2.b.5	Security	EN	2.87	03/2002	Legacy Analyst
51-2023.00	1.B.2.b.6	Working Conditions	EN	3.12	03/2002	Legacy Analyst
51-2023.00	1.B.2.c	Recognition-Mean Extent	EN	2.56	03/2002	Legacy Analyst
51-2023.00	1.B.2.c.1	Advancement	EN	3.25	03/2002	Legacy Analyst
51-2023.00	1.B.2.c.2	Recognition	EN	2.62	03/2002	Legacy Analyst
51-2023.00	1.B.2.c.3	Authority	EN	1.62	03/2002	Legacy Analyst
51-2023.00	1.B.2.c.4	Social Status	EN	2.75	03/2002	Legacy Analyst
51-2023.00	1.B.2.d	Relationships-Mean Extent	EN	2.62	03/2002	Legacy Analyst
51-2023.00	1.B.2.d.1	Co-workers	EN	2.25	03/2002	Legacy Analyst
51-2023.00	1.B.2.d.2	Social Service	EN	1.37	03/2002	Legacy Analyst
51-2023.00	1.B.2.d.3	Moral Values	EN	4.25	03/2002	Legacy Analyst
51-2023.00	1.B.2.e	Support-Mean Extent	EN	3.41	03/2002	Legacy Analyst
51-2023.00	1.B.2.e.1	Company Policies and Practices	EN	3.62	03/2002	Legacy Analyst
51-2023.00	1.B.2.e.2	Supervision, Human Relations	EN	3.37	03/2002	Legacy Analyst
51-2023.00	1.B.2.e.3	Supervision, Technical	EN	3.25	03/2002	Legacy Analyst
51-2023.00	1.B.2.f	Independence-Mean Extent	EN	2.08	03/2002	Legacy Analyst
51-2023.00	1.B.2.f.1	Creativity	EN	1.87	03/2002	Legacy Analyst
51-2023.00	1.B.2.f.2	Responsibility	EN	2.25	03/2002	Legacy Analyst
51-2023.00	1.B.2.f.3	Autonomy	EN	2.12	03/2002	Legacy Analyst
51-2031.00	1.B.2.a	Achievement-Mean Extent	EN	3.06	03/2002	Legacy Analyst
51-2031.00	1.B.2.a.1	Ability Utilization	EN	3.00	03/2002	Legacy Analyst
51-2031.00	1.B.2.a.2	Achievement	EN	3.12	03/2002	Legacy Analyst
51-2031.00	1.B.2.b	Working Conditions-Mean Extent	EN	3.06	03/2002	Legacy Analyst
51-2031.00	1.B.2.b.1	Activity	EN	3.50	03/2002	Legacy Analyst
51-2031.00	1.B.2.b.2	Independence	EN	3.75	03/2002	Legacy Analyst
51-2031.00	1.B.2.b.3	Variety	EN	2.62	03/2002	Legacy Analyst
51-2031.00	1.B.2.b.4	Compensation	EN	2.87	03/2002	Legacy Analyst
51-2031.00	1.B.2.b.5	Security	EN	3.00	03/2002	Legacy Analyst
51-2031.00	1.B.2.b.6	Working Conditions	EN	2.62	03/2002	Legacy Analyst
51-2031.00	1.B.2.c	Recognition-Mean Extent	EN	2.46	03/2002	Legacy Analyst
51-2031.00	1.B.2.c.1	Advancement	EN	3.12	03/2002	Legacy Analyst
51-2031.00	1.B.2.c.2	Recognition	EN	2.50	03/2002	Legacy Analyst
51-2031.00	1.B.2.c.3	Authority	EN	1.75	03/2002	Legacy Analyst
51-2031.00	1.B.2.c.4	Social Status	EN	2.50	03/2002	Legacy Analyst
51-2031.00	1.B.2.d	Relationships-Mean Extent	EN	2.79	03/2002	Legacy Analyst
51-2031.00	1.B.2.d.1	Co-workers	EN	2.25	03/2002	Legacy Analyst
51-2031.00	1.B.2.d.2	Social Service	EN	1.62	03/2002	Legacy Analyst
51-2031.00	1.B.2.d.3	Moral Values	EN	4.50	03/2002	Legacy Analyst
51-2031.00	1.B.2.e	Support-Mean Extent	EN	3.41	03/2002	Legacy Analyst
51-2031.00	1.B.2.e.1	Company Policies and Practices	EN	3.62	03/2002	Legacy Analyst
51-2031.00	1.B.2.e.2	Supervision, Human Relations	EN	3.50	03/2002	Legacy Analyst
51-2031.00	1.B.2.e.3	Supervision, Technical	EN	3.12	03/2002	Legacy Analyst
51-2031.00	1.B.2.f	Independence-Mean Extent	EN	2.33	03/2002	Legacy Analyst
51-2031.00	1.B.2.f.1	Creativity	EN	1.87	03/2002	Legacy Analyst
51-2031.00	1.B.2.f.2	Responsibility	EN	2.75	03/2002	Legacy Analyst
51-2031.00	1.B.2.f.3	Autonomy	EN	2.37	03/2002	Legacy Analyst
51-2041.00	1.B.2.a	Achievement-Mean Extent	EN	2.84	06/2006	Analyst
51-2041.00	1.B.2.a.1	Ability Utilization	EN	2.88	06/2006	Analyst
51-2041.00	1.B.2.a.2	Achievement	EN	2.81	06/2006	Analyst
51-2041.00	1.B.2.b	Working Conditions-Mean Extent	EN	3.00	06/2006	Analyst
51-2041.00	1.B.2.b.1	Activity	EN	3.56	06/2006	Analyst
51-2041.00	1.B.2.b.2	Independence	EN	3.63	06/2006	Analyst
51-2041.00	1.B.2.b.3	Variety	EN	2.19	06/2006	Analyst
51-2041.00	1.B.2.b.4	Compensation	EN	3.00	06/2006	Analyst
51-2041.00	1.B.2.b.5	Security	EN	3.06	06/2006	Analyst
51-2041.00	1.B.2.b.6	Working Conditions	EN	2.56	06/2006	Analyst
51-2041.00	1.B.2.c	Recognition-Mean Extent	EN	2.37	06/2006	Analyst
51-2041.00	1.B.2.c.1	Advancement	EN	2.88	06/2006	Analyst
51-2041.00	1.B.2.c.2	Recognition	EN	2.38	06/2006	Analyst
51-2041.00	1.B.2.c.3	Authority	EN	1.81	06/2006	Analyst
51-2041.00	1.B.2.c.4	Social Status	EN	2.44	06/2006	Analyst
51-2041.00	1.B.2.d	Relationships-Mean Extent	EN	2.79	06/2006	Analyst
51-2041.00	1.B.2.d.1	Co-workers	EN	2.50	06/2006	Analyst
51-2041.00	1.B.2.d.2	Social Service	EN	1.37	06/2006	Analyst
51-2041.00	1.B.2.d.3	Moral Values	EN	4.50	06/2006	Analyst
51-2041.00	1.B.2.e	Support-Mean Extent	EN	3.50	06/2006	Analyst
51-2041.00	1.B.2.e.1	Company Policies and Practices	EN	3.69	06/2006	Analyst
51-2041.00	1.B.2.e.2	Supervision, Human Relations	EN	3.63	06/2006	Analyst
51-2041.00	1.B.2.e.3	Supervision, Technical	EN	3.19	06/2006	Analyst
51-2041.00	1.B.2.f	Independence-Mean Extent	EN	2.39	06/2006	Analyst
51-2041.00	1.B.2.f.1	Creativity	EN	2.25	06/2006	Analyst
51-2041.00	1.B.2.f.2	Responsibility	EN	2.75	06/2006	Analyst
51-2041.00	1.B.2.f.3	Autonomy	EN	2.19	06/2006	Analyst
51-2093.00	1.B.2.a	Achievement-Mean Extent	EN	3.50	03/2002	Legacy Analyst
51-2093.00	1.B.2.a.1	Ability Utilization	EN	3.62	03/2002	Legacy Analyst
51-2093.00	1.B.2.a.2	Achievement	EN	3.37	03/2002	Legacy Analyst
51-2093.00	1.B.2.b	Working Conditions-Mean Extent	EN	3.22	03/2002	Legacy Analyst
51-2093.00	1.B.2.b.1	Activity	EN	3.25	03/2002	Legacy Analyst
51-2093.00	1.B.2.b.2	Independence	EN	4.25	03/2002	Legacy Analyst
51-2093.00	1.B.2.b.3	Variety	EN	2.12	03/2002	Legacy Analyst
51-2093.00	1.B.2.b.4	Compensation	EN	2.87	03/2002	Legacy Analyst
51-2093.00	1.B.2.b.5	Security	EN	3.25	03/2002	Legacy Analyst
51-2093.00	1.B.2.b.6	Working Conditions	EN	3.62	03/2002	Legacy Analyst
51-2093.00	1.B.2.c	Recognition-Mean Extent	EN	2.46	03/2002	Legacy Analyst
51-2093.00	1.B.2.c.1	Advancement	EN	2.75	03/2002	Legacy Analyst
51-2093.00	1.B.2.c.2	Recognition	EN	2.87	03/2002	Legacy Analyst
51-2093.00	1.B.2.c.3	Authority	EN	1.50	03/2002	Legacy Analyst
51-2093.00	1.B.2.c.4	Social Status	EN	2.75	03/2002	Legacy Analyst
51-2093.00	1.B.2.d	Relationships-Mean Extent	EN	3.04	03/2002	Legacy Analyst
51-2093.00	1.B.2.d.1	Co-workers	EN	2.12	03/2002	Legacy Analyst
51-2093.00	1.B.2.d.2	Social Service	EN	2.37	03/2002	Legacy Analyst
51-2093.00	1.B.2.d.3	Moral Values	EN	4.62	03/2002	Legacy Analyst
51-2093.00	1.B.2.e	Support-Mean Extent	EN	2.95	03/2002	Legacy Analyst
51-2093.00	1.B.2.e.1	Company Policies and Practices	EN	3.37	03/2002	Legacy Analyst
51-2093.00	1.B.2.e.2	Supervision, Human Relations	EN	2.87	03/2002	Legacy Analyst
51-2093.00	1.B.2.e.3	Supervision, Technical	EN	2.62	03/2002	Legacy Analyst
51-2093.00	1.B.2.f	Independence-Mean Extent	EN	2.66	03/2002	Legacy Analyst
51-2093.00	1.B.2.f.1	Creativity	EN	2.25	03/2002	Legacy Analyst
51-2093.00	1.B.2.f.2	Responsibility	EN	2.87	03/2002	Legacy Analyst
51-2093.00	1.B.2.f.3	Autonomy	EN	2.87	03/2002	Legacy Analyst
51-3011.00	1.B.2.a	Achievement-Mean Extent	EN	2.43	03/2002	Legacy Analyst
51-3011.00	1.B.2.a.1	Ability Utilization	EN	2.12	03/2002	Legacy Analyst
51-3011.00	1.B.2.a.2	Achievement	EN	2.75	03/2002	Legacy Analyst
51-3011.00	1.B.2.b	Working Conditions-Mean Extent	EN	2.91	03/2002	Legacy Analyst
51-3011.00	1.B.2.b.1	Activity	EN	3.12	03/2002	Legacy Analyst
51-3011.00	1.B.2.b.2	Independence	EN	3.37	03/2002	Legacy Analyst
51-3011.00	1.B.2.b.3	Variety	EN	2.50	03/2002	Legacy Analyst
51-3011.00	1.B.2.b.4	Compensation	EN	2.62	03/2002	Legacy Analyst
51-3011.00	1.B.2.b.5	Security	EN	3.12	03/2002	Legacy Analyst
51-3011.00	1.B.2.b.6	Working Conditions	EN	2.75	03/2002	Legacy Analyst
51-3011.00	1.B.2.c	Recognition-Mean Extent	EN	2.34	03/2002	Legacy Analyst
51-3011.00	1.B.2.c.1	Advancement	EN	2.62	03/2002	Legacy Analyst
51-3011.00	1.B.2.c.2	Recognition	EN	2.50	03/2002	Legacy Analyst
51-3011.00	1.B.2.c.3	Authority	EN	1.62	03/2002	Legacy Analyst
51-3011.00	1.B.2.c.4	Social Status	EN	2.62	03/2002	Legacy Analyst
51-3011.00	1.B.2.d	Relationships-Mean Extent	EN	2.91	03/2002	Legacy Analyst
51-3011.00	1.B.2.d.1	Co-workers	EN	3.00	03/2002	Legacy Analyst
51-3011.00	1.B.2.d.2	Social Service	EN	1.37	03/2002	Legacy Analyst
51-3011.00	1.B.2.d.3	Moral Values	EN	4.37	03/2002	Legacy Analyst
51-3011.00	1.B.2.e	Support-Mean Extent	EN	3.37	03/2002	Legacy Analyst
51-3011.00	1.B.2.e.1	Company Policies and Practices	EN	3.50	03/2002	Legacy Analyst
51-3011.00	1.B.2.e.2	Supervision, Human Relations	EN	3.25	03/2002	Legacy Analyst
51-3011.00	1.B.2.e.3	Supervision, Technical	EN	3.37	03/2002	Legacy Analyst
51-3011.00	1.B.2.f	Independence-Mean Extent	EN	2.33	03/2002	Legacy Analyst
51-3011.00	1.B.2.f.1	Creativity	EN	2.25	03/2002	Legacy Analyst
51-3011.00	1.B.2.f.2	Responsibility	EN	2.12	03/2002	Legacy Analyst
51-3011.00	1.B.2.f.3	Autonomy	EN	2.62	03/2002	Legacy Analyst
51-3021.00	1.B.2.a	Achievement-Mean Extent	EN	2.12	03/2002	Legacy Analyst
51-3021.00	1.B.2.a.1	Ability Utilization	EN	2.00	03/2002	Legacy Analyst
51-3021.00	1.B.2.a.2	Achievement	EN	2.25	03/2002	Legacy Analyst
51-3021.00	1.B.2.b	Working Conditions-Mean Extent	EN	2.83	03/2002	Legacy Analyst
51-3021.00	1.B.2.b.1	Activity	EN	3.12	03/2002	Legacy Analyst
51-3021.00	1.B.2.b.2	Independence	EN	3.50	03/2002	Legacy Analyst
51-3021.00	1.B.2.b.3	Variety	EN	1.75	03/2002	Legacy Analyst
51-3021.00	1.B.2.b.4	Compensation	EN	2.75	03/2002	Legacy Analyst
51-3021.00	1.B.2.b.5	Security	EN	3.37	03/2002	Legacy Analyst
51-3021.00	1.B.2.b.6	Working Conditions	EN	2.50	03/2002	Legacy Analyst
51-3021.00	1.B.2.c	Recognition-Mean Extent	EN	1.90	03/2002	Legacy Analyst
51-3021.00	1.B.2.c.1	Advancement	EN	1.75	03/2002	Legacy Analyst
51-3021.00	1.B.2.c.2	Recognition	EN	2.25	03/2002	Legacy Analyst
51-3021.00	1.B.2.c.3	Authority	EN	1.50	03/2002	Legacy Analyst
51-3021.00	1.B.2.c.4	Social Status	EN	2.12	03/2002	Legacy Analyst
51-3021.00	1.B.2.d	Relationships-Mean Extent	EN	3.00	03/2002	Legacy Analyst
51-3021.00	1.B.2.d.1	Co-workers	EN	2.25	03/2002	Legacy Analyst
